parent_cycle_start,entry_area,path,kind,node_length,contents_size,count,bytes,indirect_count,direct_count,direct_bytes
436,434,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",5359,1295299,0,0,0
444,443,/data/votes/*,"Inode_root_values","Nl_0_32","Na",2,306,1,3,195
440,437,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,339,0,0,0
439,438,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",796,267846,0,0,0
440,429,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,339,0,0,0
445,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",647,199709,0,0,0
432,428,/data/cache,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
442,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",4,1440,0,0,0
441,436,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",14,770,0,14,140
436,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",17,4723,0,0,0
445,431,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",3,1060,0,0,0
439,437,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",76,25654,0,0,0
443,438,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",3,288,0,0,0
442,441,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",842,281303,0,0,0
445,428,/data/cache/*,"Inode_root_values","Nl_0_32","Na",1,51,0,1,6
439,432,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",3658,760718,12133,6545,425425
440,431,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",66,19482,0,0,0
440,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",28986,4098063,60925,31861,2070965
430,429,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",251,72369,0,0,0
443,429,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",110855,6540445,110855,110855,443420
444,431,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",7569,691441,697,24107,195023
444,437,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,289,0,0,0
434,432,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",351,117299,0,0,0
444,433,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",9,2571,0,0,0
439,431,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
443,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Multiple","Na",5274,436228,13772,1155,75075
440,431,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",23,8838,0,148,6660
439,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1200,416755,0,0,0
430,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",11,3960,0,0,0
430,428,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",10,645,0,25,59
439,434,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3039,663556,6369,6484,421460
443,441,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",20874,3895254,0,58012,2610540
445,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",222,60499,0,971,43695
441,437,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",62,20668,0,0,0
439,434,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",1,219,12,1,41
434,433,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",16,5776,0,0,0
431,429,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",11,3960,0,0,0
440,434,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
440,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",3,1080,0,0,0
439,429,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",2,608,0,0,0
441,440,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",9,750,0,0,0
441,431,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",8,868,0,0,0
439,428,/data/delegates/*,"Inode_nonroot_values","Nl_33_256","Na",24,1922,28,15,615
434,433,/data/contracts/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",11,3960,0,0,0
439,438,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",75,24739,0,407,18315
435,429,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2,688,0,0,0
432,429,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",1102,78097,0,2270,17989
429,428,/data/big_maps,"Inode_root_values","Nl_0_32","Na",1,65,0,2,11
437,430,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1101,194621,3531,1558,101270
431,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",33,11880,0,0,0
432,431,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",6,1145,64,5,205
442,435,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",435,34670,0,1277,7517
437,428,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",51889,3640149,0,104272,833385
436,428,/data/delegates/*,"Inode_root_tree","Nl_33_256","Na",1,279,0,0,0
435,433,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1687,472067,7358,4435,288275
434,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1387295,442695868,109479,5275503,342907695
444,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",4,184,0,0,0
444,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",21421,1134751,0,0,0
445,439,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1513,121040,6052,0,0
437,431,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",2,658,0,0,0
441,437,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,395,28,1,41
438,429,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",2561,435367,3720,4056,263640
443,430,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",1791,328656,4793,2814,182910
439,429,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",2,283,1,4,164
437,434,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",14,770,0,14,140
434,428,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",745,29944,0,0,0
444,434,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",30077,1522584,0,0,0
436,435,/data/liquidity_baking_escape_ema,"Contents","Na","Cs_0_31",1,38,0,0,0
431,430,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",12,804,0,0,0
431,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",78520,8331803,0,0,0
431,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",1241,135572,0,0,0
442,434,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",7399,1330164,0,19633,883485
441,440,/data/votes/*/*,"Inode_root_tree","Nl_33_256","Na",1,349,0,0,0
436,434,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",302,92600,0,0,0
434,433,/data/big_maps/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
445,444,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",292,88340,0,0,0
433,429,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",404,134026,0,0,0
440,433,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",732,195350,0,0,0
434,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",32358,4720659,66407,37770,2455050
434,430,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",289,23669,0,803,6038
434,430,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",92248,5442632,92248,92248,368992
439,428,/data/big_maps/*/*/*,"Contents","Na","Cs_128_511",30,10850,0,0,0
439,438,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",149620,5753588,0,0,0
435,428,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",749,30090,0,0,0
445,439,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",242,21136,0,834,4911
444,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",102,28108,0,0,0
445,444,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",5398,431114,21526,0,0
437,433,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",208,72961,0,0,0
438,429,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",11,3299,0,0,0
443,435,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",265,72389,0,1162,52290
443,442,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",10977,2425813,14971,25058,1628770
443,440,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",9,460,0,0,0
443,440,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",51227,2559941,0,0,0
443,440,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",667,25549,0,0,0
442,432,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1099,87865,4391,0,0
442,441,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",62,22320,0,0,0
436,432,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1309,298080,4646,2681,174265
439,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",78,20912,0,0,0
430,429,/data/big_maps/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1049,308393,0,0,0
444,443,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",1050,99020,0,4110,24217
431,429,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
443,439,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
438,436,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",360,32882,0,1338,7876
433,430,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",125,37495,0,0,0
441,439,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",18402,1707848,1653,60122,487742
435,434,/data/cycle/*/*,"Inode_nonroot_values","Nl_33_256","Na",32,3328,0,128,1024
438,437,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,339,0,0,0
442,440,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",292,49789,0,725,32625
444,439,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",35,10735,0,0,0
442,431,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",13980,584479,0,0,0
441,430,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,319,0,0,0
437,428,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",751,30158,0,0,0
441,428,/data/liquidity_baking_cpmm_address,"Contents","Na","Cs_0_31",1,56,0,0,0
437,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",5333,944140,9138,8718,566670
441,435,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
437,435,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",8,536,0,0,0
437,435,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",526,54210,0,0,0
437,435,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",119020,12344668,0,0,0
435,434,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",143433,8462547,143433,143433,573732
435,434,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",298,24336,0,823,6201
443,438,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",12251,2240888,0,33215,1494675
444,431,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",3,1060,0,0,0
444,433,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",4,847,0,14,574
441,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",31,87440,0,0,0
441,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",126,348591,0,0,0
438,436,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",1,86,0,0,0
445,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",255,40808,0,584,26280
437,435,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",890,61814,0,1809,13491
441,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",6609,1894931,0,0,0
443,431,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",18,990,0,18,180
441,440,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",16,1074,0,0,0
441,440,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",104999,11738552,0,0,0
441,440,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",1538,165510,0,0,0
439,428,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",51678,3622622,0,103793,827769
445,438,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",145,43065,0,0,0
444,440,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",422,141480,0,0,0
440,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",18,4820,0,77,3465
435,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",67801,15404953,198461,143139,9304035
430,428,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",124,41846,0,0,0
439,435,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",284,23090,0,777,5873
439,435,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",167031,9854829,167031,167031,668124
440,437,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",44,1614,0,0,0
440,437,/data/votes/*,"Contents","Na","Cs_0_31",1,43,0,0,0
443,432,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",14,5593,0,94,4230
437,428,multiple,"Inode_nonroot_values","Multiple","Na",26459,2009009,182,70948,415977
444,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",2086,555799,9471,4969,322985
443,440,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",2113,168831,8433,0,0
435,429,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",36,1980,0,36,360
433,428,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",2323,783631,0,0,0
435,429,multiple,"Contents","Na","Cs_32_127",1,68,0,0,0
441,439,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",2376,190080,9504,0,0
437,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",2544,737479,0,0,0
430,429,/data/commitments,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
443,437,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",20310,815667,0,0,0
441,440,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",122229,23086105,0,344806,15516270
445,437,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
437,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",14007,2575142,0,38274,1722330
433,432,/data/delegates/*,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
436,435,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",46,16607,0,0,0
433,430,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",2,524,0,9,369
443,437,/data/active_delegates_with_rolls/*,"Inode_nonroot_values","Nl_257_2048","Na",1,113,7,0,0
442,437,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",81,28092,0,0,0
431,429,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",388,117112,0,0,0
443,436,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",5,1134,0,19,779
433,432,/predecessor_ops_metadata_hash,"Contents","Na","Cs_32_127",1,66,0,0,0
430,428,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",758677,112240774,0,1568630,70588350
443,434,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",3,861,0,15,615
439,428,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",26,7714,0,0,0
439,435,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",60,18510,0,0,0
433,428,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",2465,823946,0,0,0
445,442,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",3536,1060268,0,0,0
444,433,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",385,39586,0,0,0
444,433,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",124569,12834801,0,0,0
435,433,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",287,23611,0,805,6034
435,433,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",191420,11293780,191420,191420,765680
444,437,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",24048,1178514,0,0,0
445,437,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",46,4379,0,183,1076
439,432,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",56430,22689705,3540,277937,18065905
437,430,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",2,524,0,9,369
437,428,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",127,9017,0,254,2159
437,428,/data/sapling/*/*/*/*,"Inode_root_values","Nl_0_32","Na",113,6667,113,113,452
437,428,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",3067552,180985568,3067552,3067552,12270208
444,441,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
437,436,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",2,138,6,0,0
435,434,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",3,731,2,12,492
445,438,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",470,157412,0,0,0
434,430,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",122,10522,0,412,2422
441,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_128_511",18,5580,0,0,0
441,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",15006,4542783,0,0,0
441,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",269474,68356065,0,0,0
440,433,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",3406,231827,0,0,0
436,428,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",922,144236,332,2143,87863
445,439,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",57,18301,0,300,13500
437,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",47,12903,0,0,0
437,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",2340,538872,0,8394,377730
429,428,/data/sapling/*/*/*,"Contents","Na","Cs_0_31",5,202,0,0,0
443,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",262,72319,0,1161,52245
433,431,multiple,"Contents","Na","Cs_32_127",7,469,0,0,0
437,428,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",57,19023,0,0,0
445,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",218,61045,0,982,44190
436,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",8,360,0,0,0
436,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",32656,1589142,0,0,0
429,428,/data/votes/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
445,443,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",1793,125258,0,3668,27692
439,436,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",1,86,0,0,0
442,430,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",165,14447,0,571,3368
441,432,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
435,430,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",26,1024,0,0,0
443,430,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",6,2014,0,0,0
441,432,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",7,2365,0,0,0
444,429,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",174,14821,0,575,3382
434,432,/data/votes/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
442,430,multiple,"Contents","Na","Cs_32_127",258,17286,0,0,0
441,438,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",37,44716,0,0,0
441,438,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",185,314785,0,0,0
440,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",228,59540,0,949,42705
445,440,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",21800,869665,0,0,0
435,428,multiple,"Contents","Na","Cs_0_31",5332,198866,0,0,0
443,433,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
435,428,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",8,549,0,23,53
444,434,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
433,429,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",137,40063,0,0,0
438,428,/data/big_maps/*/*/*,"Contents","Na","Cs_128_511",30,10850,0,0,0
437,430,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",1,360,0,0,0
431,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",50885,17234487,0,0,0
436,432,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",967,324925,0,0,0
431,428,multiple,"Contents","Na","Cs_32_127",370,24822,0,0,0
444,430,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",258,17345,0,543,3170
437,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",452,46422,0,0,0
437,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",79832,8093900,0,0,0
439,435,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",212,18837,0,752,4437
445,430,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",34139,11120752,1668,133032,8647080
439,434,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",166,52721,0,0,0
439,434,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4506,1092183,0,0,0
440,429,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",7,2358,0,42,1722
432,431,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",623,347104,0,6005,270225
444,434,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
430,428,/data/liquidity_baking_cpmm_address,"Contents","Na","Cs_0_31",1,56,0,0,0
442,441,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",212,378377,0,0,0
442,441,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",358,505990,0,0,0
435,429,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",19280,759015,0,0,0
441,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",6731,1097373,14895,9196,597740
440,439,/data/votes/*/*,"Inode_nonroot_values","Nl_33_256","Na",22,1688,79,1,41
437,436,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,257,20,0,0
430,429,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",2,138,6,0,0
434,429,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
444,443,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
443,429,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1,289,0,0,0
438,435,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",173,49907,0,0,0
445,428,/data/commitments/*,"Contents","Na","Cs_0_31",2929,113804,0,0,0
441,435,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",62,21814,0,0,0
437,436,/data/rolls,"Inode_root_values","Nl_0_32","Na",1,95,0,4,23
429,428,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",15,1005,0,0,0
429,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_32_127",92,6072,0,0,0
429,428,/data/sapling/*/*/*/*,"Contents","Na","Cs_32_127",23,1518,0,0,0
429,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",2281854,245395808,0,0,0
429,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",9289,995060,0,0,0
442,441,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",1393,437703,0,0,0
431,430,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",2,234,0,0,0
444,443,/data/contracts/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
441,436,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",205,71604,0,0,0
441,436,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4993,1147772,0,0,0
440,432,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",10,3423,0,0,0
444,428,/data/version,"Contents","Na","Cs_0_31",1,46,0,0,0
440,428,multiple,"Inode_nonroot_values","Multiple","Na",24847,1867374,140,65357,383159
445,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",10,2744,0,44,1980
444,441,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1868,487068,7830,4479,291135
438,432,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
434,433,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",636,58125,0,2364,13945
433,428,/data/liquidity_baking_cpmm_address,"Contents","Na","Cs_0_31",1,56,0,0,0
443,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1170,406567,0,0,0
441,439,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",6756,1501284,7996,15718,1021670
434,430,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",960,66385,0,2141,12556
445,428,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",5656,348088,0,9796,56308
445,435,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",868,69440,3472,0,0
435,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",5822,1075735,11044,9958,647270
443,434,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",2,720,0,0,0
435,428,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",109,32121,0,0,0
435,432,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",133,40087,0,0,0
